anime_id,title,genres,media,episodes,rating,members,start_date,year,season,source
14175,Hanasaku Iroha: Home Sweet Home,"Comedy,Drama,Slice of Life",movie,1,7.88,72456,09/03/2013,2013,winter,original
14181,Oedo wa Nemurenai!,"Fantasy,Historical,Drama,Shoujo",ova,1,5.57,772,23/07/1993,1993,summer,manga
14183,Aitsu to Lullaby: Suiyobi no Cinderella,"Romance,Drama,Shounen",movie,1,5.88,523,01/08/1987,1987,summer,manga
14189,Tasogare Otome x Amnesia: Taima Otome,"Horror,Mystery,Romance,School,Shounen,Supernatural",special,1,7.5,66184,28/11/2012,2012,fall,manga
14199,Oniichan dakedo Ai sae Areba Kankeinai yo ne!,"Comedy,Ecchi,Harem,Romance,School",tv,12,6.51,245075,05/10/2012,2012,fall,light_novel
14207,Lovely Series,Hentai,ova,2,5.08,559,10/07/1985,1985,summer,NaN
14209,Fruits Version,Hentai,ova,2,5.19,657,21/11/1985,1985,fall,NaN
14211,Instant History,Historical,tv,312,NaN,533,01/05/1961,1961,spring,original
14213,Otogi Manga Calendar,Historical,tv,312,NaN,453,25/06/1962,1962,summer,original
14227,Tonari no Kaibutsu-kun,"Slice of Life,Comedy,Romance,School,Shoujo",tv,13,7.53,803824,02/10/2012,2012,fall,manga
14231,Akuemon,"Fantasy,Romance",ova,1,6,1114,16/07/1993,1993,summer,manga
14235,Salad Land,Fantasy,ona,1,5.45,296,09/02/2012,2012,winter,NaN
14237,Busou Shinki,"Action,Sci-Fi,Slice of Life,Mecha",tv,12,6.32,33934,05/10/2012,2012,fall,other
14247,Lunn wa Kaze no Naka,"Drama,Romance",ova,1,6,1001,13/04/1985,1985,spring,manga
14249,Ribbon no Kishi (1999),Adventure,movie,1,NaN,457,04/12/1999,1999,fall,NaN
14253,My Melody no Akazukin,"Fantasy,Kids",movie,1,NaN,378,22/07/1989,1989,summer,NaN
14267,Persona 4 the Animation: The Factor of Hope,"Adventure,Mystery,Super Power,Supernatural,School",movie,1,7.32,16362,09/06/2012,2012,spring,game
14277,Chitose Get You!!,"Comedy,Romance,School,Seinen,Slice of Life",tv,26,6.25,18214,02/07/2012,2012,summer,4_koma_manga
14283,Vividred Operation,"Action,Sci-Fi,Ecchi",tv,12,6.46,60608,11/01/2013,2013,winter,original
14289,Sukitte Ii na yo.,"Drama,Romance,School,Shoujo",tv,13,7.47,500874,07/10/2012,2012,fall,manga
14293,Nerawareta Gakuen,"Romance,School,Sci-Fi",movie,1,6.99,79833,19/10/2012,2012,fall,novel
14317,Computer Kakumei: Saikyou x Saisoku no Zunou Tanjou,Sci-Fi,special,1,6.47,6488,03/06/2012,2012,spring,original
14333,Tanken Driland,"Adventure,Fantasy",tv,37,6.49,5584,07/07/2012,2012,summer,NaN
14345,Btooom!,"Action,Sci-Fi,Psychological,Seinen",tv,12,7.37,703001,04/10/2012,2012,fall,manga
14347,Ryo,"Action,Historical,Drama,Samurai",movie,1,5.87,11750,02/03/2013,2013,winter,original
14349,Little Witch Academia,"Adventure,Comedy,Magic,Fantasy,School",movie,1,7.84,269741,02/03/2013,2013,winter,original
14353,Death Billiards,"Game,Mystery,Psychological,Drama,Thriller",movie,1,7.93,197026,02/03/2013,2013,winter,original
14355,Yama no Susume,"Adventure,Slice of Life,Comedy",tv,12,6.82,62796,03/01/2013,2013,winter,manga
14359,Vocaloid China Project Senden Animation,"Music,Fantasy",music,5,5.91,2487,07/06/2012,2012,spring,NaN
14367,Tenshi na Konamaiki Specials,Shounen,special,13,6.02,962,21/08/2002,2002,summer,NaN
14373,Arata naru Sekai: World's/Start/Load/End,Sci-Fi,ova,1,6.3,18568,20/10/2012,2012,fall,NaN
14379,Shoujo x Shoujo x Shoujo The Animation,"Harem,Hentai",ova,2,6.86,6515,31/08/2012,2012,summer,manga
14381,Sore Ike! Anpanman: Yomigaere Bananajima,"Kids,Adventure,Fantasy,Comedy,Super Power",movie,1,NaN,257,07/07/2012,2012,summer,NaN
14397,Chihayafuru 2,"Drama,Game,Josei,School,Slice of Life,Sports",tv,25,8.42,189304,12/01/2013,2013,winter,manga
14407,Persona 3 the Movie 1: Spring of Birth,"Action,Supernatural,Fantasy",movie,1,7.58,94390,23/11/2013,2013,fall,game
14467,K,"Action,Mystery,Super Power,Supernatural",tv,13,7.49,621325,05/10/2012,2012,fall,original
14471,Kaguya-hime: Taketori Monogatari,"Hentai,Historical",ova,1,4.67,893,21/09/1987,1987,summer,NaN
14479,Mahoutsukai Nara Miso wo Kue!,"Magic,Fantasy,School",ova,1,5.25,5853,15/06/2012,2012,spring,light_novel
14511,Minami-ke Tadaima,"Comedy,School,Slice of Life",tv,13,7.68,49865,06/01/2013,2013,winter,manga
14513,Magi: The Labyrinth of Magic,"Action,Adventure,Fantasy,Magic,Shounen",tv,25,8.06,807447,07/10/2012,2012,fall,manga
14515,Sasami-san@Ganbaranai,"Comedy,Romance,Supernatural",tv,12,6.68,74433,11/01/2013,2013,winter,light_novel
14527,Medaka Box Abnormal,"Action,Comedy,Ecchi,Martial Arts,School,Shounen,Super Power",tv,12,7.45,120361,11/10/2012,2012,fall,manga
14529,Super Majingga 3,"Action,Space,Mecha,Sci-Fi",movie,1,5.01,356,18/12/1982,1982,fall,NaN
14537,Cinnamon no Parade,Fantasy,ona,1,5.79,439,21/06/2012,2012,spring,NaN
14539,Love 2 Quad,Hentai,ova,3,6.75,10895,31/08/2012,2012,summer,visual_novel
14543,Koutetsu no Majo Annerose,"Action,Hentai,Supernatural",ova,4,6.81,12238,27/07/2012,2012,summer,visual_novel
14563,Maji de Otaku na English! Ribbon-chan: Eigo de Tatakau Mahou Shoujo,"Comedy,Magic",tv,12,5.27,4846,31/07/2012,2012,summer,original
14575,Minami-ke Omatase,"Comedy,Slice of Life",ova,1,7.42,22367,05/10/2012,2012,fall,manga
14583,Rinne no Lagrange Specials,Comedy,special,6,6.24,4783,23/03/2012,2012,winter,original
14617,Stranger: Mukou Hadan Pilot,"Action,Adventure,Historical,Samurai,Seinen",special,1,7.03,9850,11/04/2009,2009,spring,original
14623,Chikyuu SOS Sore Ike Kororin,"Action,Comedy,Kids,Sci-Fi",tv,26,NaN,239,08/04/1992,1992,spring,NaN
14627,Recorder to Randoseru,"Comedy,School,Seinen,Slice of Life",ova,2,6.79,11664,17/07/2012,2012,summer,4_koma_manga
14629,Starship Troopers: Invasion,"Action,Military,Sci-Fi",movie,1,6.7,4879,21/07/2012,2012,summer,book
14631,Dangerous Jiisan Ja,"Comedy,Kids",ova,2,NaN,273,27/07/2012,2012,summer,NaN
14645,Hiiro no Kakera Dai Ni Shou,"Fantasy,Romance,Shoujo,Supernatural",tv,13,7.21,45446,30/09/2012,2012,fall,visual_novel
14647,Tantei Opera Milky Holmes: Alternative,"Comedy,Mystery,Super Power",special,2,6.51,5199,18/08/2012,2012,summer,original
14653,Hayate no Gotoku! Can't Take My Eyes Off You,"Comedy,Harem,Parody,Shounen",tv,12,7.04,47602,04/10/2012,2012,fall,manga
14657,Netorare Zuma,Hentai,ova,1,6.3,5740,17/04/2012,2012,spring,manga
14659,Hump Bang,Hentai,ova,2,6.45,4136,17/08/2012,2012,summer,manga
14661,Kindan no Byoutou The Animation,"Harem,Hentai",ova,2,6.52,4266,28/09/2012,2012,summer,visual_novel
14663,Queen's Blade Rebellion vs. Hagure Yuusha no Aesthetica,"Action,Ecchi,Fantasy",special,1,6.12,12927,12-Jun,2012,spring,other
14669,Aura: Maryuuin Kouga Saigo no Tatakai,"Supernatural,Drama,Romance,School",movie,1,7.48,47395,13/04/2013,2013,spring,light_novel
14675,Rinne no Lagrange: Kamogawa Memoria,"Action,Comedy,Mecha,Sci-Fi",special,1,6.35,2694,01/07/2012,2012,summer,NaN
14685,Onegai隨倥・eacher: Reminiscence Disc,"Comedy,Romance,Sci-Fi",ova,1,6.7,4227,28/03/2003,2003,winter,original
14693,Yurumates 3D Plus,"Comedy,Seinen,Slice of Life",tv,13,6.4,4373,03/07/2012,2012,summer,NaN
14713,Kamisama Hajimemashita,"Comedy,Demons,Supernatural,Romance,Fantasy,Shoujo",tv,13,8.04,460758,02/10/2012,2012,fall,manga
14719,JoJo no Kimyou na Bouken (TV),"Action,Adventure,Supernatural,Vampire,Shounen",tv,26,8.01,1054934,06/10/2012,2012,fall,manga
14735,Detective Conan Movie 17: Private Eye in the Distant Sea,"Adventure,Mystery,Comedy,Police,Shounen",movie,1,7.69,29499,20/04/2013,2013,spring,manga
14741,Chuunibyou demo Koi ga Shitai!,"Slice of Life,Comedy,Drama,Romance,School",tv,12,7.75,1009336,04/10/2012,2012,fall,light_novel
14749,Ore no Kanojo to Osananajimi ga Shuraba Sugiru,"Comedy,Harem,Romance,School",tv,13,7.03,419803,06/01/2013,2013,winter,light_novel
14751,Bishoujo Senshi Sailor Moon Crystal,"Demons,Magic,Romance,Shoujo",ona,26,7.02,117870,05/07/2014,2014,summer,manga
14753,Hori-san to Miyamura-kun,"Comedy,Romance,School,Shounen",ova,6,7.36,79382,26/09/2012,2012,summer,web_manga
14765,Ixion Saga DT,"Action,Comedy,Fantasy",tv,25,7.2,96550,08/10/2012,2012,fall,game
14781,Roboteuwang Sseonsyakeu,"Action,Mecha,Sci-Fi",movie,1,NaN,300,20/07/1985,1985,summer,NaN
14807,Kara no Kyoukai: Mirai Fukuin,"Drama,Mystery,Seinen,Supernatural",movie,1,8.03,89191,28/09/2013,2013,summer,light_novel
14811,GJ-bu,"Comedy,School,Slice of Life",tv,12,7.34,150001,10/01/2013,2013,winter,light_novel
14813,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,"Slice of Life,Comedy,Drama,Romance,School",tv,13,8.05,1036533,05/04/2013,2013,spring,light_novel
14817,Mouretsu Pirates: Abyss of Hyperspace,"Sci-Fi,Space",movie,1,7.13,11861,22/02/2014,2014,winter,light_novel
14821,Taekwon Dongja Maruchi Arachi,Action,movie,1,NaN,281,27/07/1977,1977,summer,NaN
14827,D.C.III: Da Capo III,"Ecchi,Romance,School,Drama",tv,13,6.57,26254,05/01/2013,2013,winter,visual_novel
14829,Fate/kaleid liner Prisma隨倥・llya,"Action,Comedy,Magic,Fantasy",tv,10,7.09,221074,13/07/2013,2013,summer,manga
14833,Maoyuu Maou Yuusha,"Adventure,Demons,Romance,Fantasy",tv,12,7.3,369878,05/01/2013,2013,winter,light_novel
14835,The iDOLM@STER Shiny Festa,"Comedy,Drama,Music",ova,3,7.2,15818,25/10/2012,2012,fall,game
14837,Dragon Ball Z Movie 14: Kami to Kami,"Action,Adventure,Super Power,Martial Arts,Fantasy,Shounen",movie,1,7.4,161588,30/03/2013,2013,winter,manga
14853,Tsukumo,"Supernatural,Historical",movie,1,6.67,6334,04/06/2012,2012,spring,NaN
14875,Eureka Seven AO: Jungfrau no Hanabana-tachi,"Action,Adventure,Drama,Mecha,Sci-Fi",ova,1,6.28,9668,20/09/2012,2012,summer,manga
14889,Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu OVA,"Comedy,Ecchi,Parody,School,Shounen",ova,1,6.34,4987,26/01/2013,2013,winter,manga
14893,"Dakara Boku wa, H ga Dekinai.: Mie Sugi! Mizugi Contest","Comedy,Romance,Ecchi",ova,1,6.69,55439,29/03/2013,2013,winter,light_novel
14913,Battle Spirits: Sword Eyes,"Game,Adventure,Fantasy",tv,29,6.54,2050,09/09/2012,2012,fall,card_game
14921,RDG: Red Data Girl,"Fantasy,Magic",tv,12,6.58,97924,04/04/2013,2013,spring,novel
14935,Pokemon: Utae Meloetta - Rinka no Mi wo Sagase!,"Adventure,Comedy,Fantasy,Kids",ova,1,6.18,3863,03/07/2012,2012,summer,NaN
14941,AKB0048: Next Stage,"Music,Sci-Fi",tv,13,7.65,32592,06/01/2013,2013,winter,original
14947,Onegai My Melody: Yuu & Ai,"Fantasy,Comedy",movie,1,6.15,794,11/08/2012,2012,summer,NaN
14949,Yurumates 3D OVA,"Slice of Life,Comedy,Seinen",ova,1,6.12,1624,30/08/2012,2012,summer,NaN
14951,Wonderful Rush,Music,music,1,7.31,12088,05/09/2012,2012,summer,music
14957,Shakugan no Shana: Friagne & Marianne no Naze Nani Shana! Nandemo Shitsumonbako! 2,"Comedy,Supernatural,Fantasy",special,8,6.45,7066,25/01/2008,2008,winter,NaN
14967,Boku wa Tomodachi ga Sukunai Next,"Harem,Slice of Life,Comedy,Romance,School",tv,12,7.38,440043,11/01/2013,2013,winter,light_novel
14989,Chousoku Henkei Gyrozetter,"Action,Cars,Mecha,Shounen",tv,51,6.39,4675,02/10/2012,2012,fall,game
14991,Harem Time The Animation,"Harem,Hentai",ova,2,7.15,18087,26/10/2012,2012,fall,manga
14993,Gogo no Kouchou: Junai Mellow yori,Hentai,ova,1,6.69,7040,21/09/2012,2012,summer,manga
14995,JK to Ero Giin Sensei,Hentai,ova,2,6.56,5912,28/09/2012,2012,summer,visual_novel
15005,Kyou no Asuka Show,"Comedy,Ecchi,Seinen",ona,20,6.66,36982,03/08/2012,2012,summer,manga
15015,Shin Koihime遯ｶ・ｰMusou: Otome Tairan OVA Omake,"Adventure,Comedy,Ecchi,Fantasy",special,1,6.28,1603,02/02/2011,2011,winter,visual_novel
15037,Corpse Party: Tortured Souls - Bougyakusareta Tamashii no Jukyou,"Mystery,Horror,Supernatural",ova,4,6.55,296149,24/07/2013,2013,summer,visual_novel
15039,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie,"Slice of Life,Supernatural,Drama",movie,1,7.93,230137,31/08/2013,2013,summer,original
15043,Haitai Nanafa,"Comedy,Supernatural",tv,13,5.97,9387,06/10/2012,2012,fall,original
15045,Litchi DE Hikari Club,"Comedy,Drama,Horror,Psychological,Romance",tv,8,5.21,10475,02/10/2012,2012,fall,manga
15051,Love Live! School Idol Project,"Music,Slice of Life,School",tv,13,7.43,367131,06/01/2013,2013,winter,other
15059,Initial D Fifth Stage,"Action,Cars,Sports,Drama,Seinen",tv,14,8.08,96981,04/11/2012,2012,fall,manga
15061,Aikatsu!,"Music,School,Shoujo,Slice of Life",tv,178,7.37,34019,08/10/2012,2012,fall,original
15067,Kaiketsu Zorori Da-Da-Da-Daibouken!,"Adventure,Comedy",movie,1,NaN,391,22/12/2012,2012,fall,NaN
15069,Robin-kun to 100 nin no Otomodachi Season 2,Kids,tv,13,NaN,175,07/07/2012,2012,summer,NaN
15077,Tabisuru Nuigurumi: Traveling Daru,"Kids,Slice of Life",movie,1,7.22,4108,06/07/2012,2012,summer,NaN
15085,Amnesia,"Harem,Mystery,Romance,Fantasy",tv,12,6.05,245210,07/01/2013,2013,winter,visual_novel
15093,Koihime遯ｶ・ｰMusou OVA Omake,"Adventure,Comedy,Ecchi,Fantasy",special,1,6.18,1640,01/04/2009,2009,spring,visual_novel
15095,Shin Koihime遯ｶ・ｰMusou OVA Omake,"Adventure,Comedy,Ecchi,Fantasy",special,1,6.22,1637,07/07/2010,2010,summer,visual_novel
15097,Tropical Kiss,Hentai,ova,3,7.1,21224,26/10/2012,2012,fall,visual_novel
15109,Cuticle Tantei Inaba,"Action,Mystery,Comedy,Supernatural,Shounen",tv,12,7.29,86515,04/01/2013,2013,winter,manga
15111,Spy Penguin,Kids,ova,5,NaN,200,04/09/2012,2012,summer,original
15117,Kami nomi zo Shiru Sekai: Tenri-hen,"Comedy,Harem,Romance,Supernatural,Shounen",ova,2,7.71,117728,18/10/2012,2012,fall,manga
15119,Senran Kagura,"Action,Comedy,Ecchi,School",tv,12,6.32,111454,06/01/2013,2013,winter,game
15125,Teekyuu,"Comedy,School,Shounen,Sports",tv,12,6.59,55690,07/10/2012,2012,fall,manga
15127,Sakura Taisen: Kanadegumi,"Music,Shoujo",music,1,5.64,2553,20/09/2012,2012,summer,manga
15129,Tanpen Animation Junpei Fujita,Music,special,3,NaN,200,01/08/2009,2009,summer,NaN
15133,Aoi Sekai no Chuushin de,"Action,Adventure,Ecchi,Fantasy,Parody,Shounen",special,3,5.76,44262,20/10/2012,2012,fall,manga
15137,Entotsuya Peroo,Kids,movie,1,5.5,413,13/04/1930,1930,spring,original
15139,Tsuki no Miya no Oujo-sama,Kids,movie,1,5.51,349,25/10/1934,1934,fall,original
15141,Yukiwatari,Fantasy,movie,1,NaN,339,16/07/1994,1994,summer,NaN
15159,Fantastic Children: Befort no Kodomo-tachi no Sonogo,Slice of Life,special,1,6.98,1660,23/09/2005,2005,summer,NaN
15177,Macross FB7: Ore no Uta wo Kike!,"Action,Sci-Fi,Music,Space,Romance,Mecha",movie,1,6.31,4318,20/10/2012,2012,fall,NaN
15195,Hetalia: The Beautiful World,"Comedy,Historical,Parody",ona,20,7.51,62871,25/01/2013,2013,winter,web_manga
15197,Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu,"Action,Mecha,Military",movie,1,7.52,113975,14/09/2013,2013,summer,original
15199,Code Geass: Boukoku no Akito 3 - Kagayaku Mono Ten yori Otsu,"Action,Mecha,Military",movie,1,7.32,92936,02/05/2015,2015,spring,original
15201,Code Geass: Boukoku no Akito 4 - Nikushimi no Kioku kara,"Action,Mecha,Military",movie,1,7.26,83923,04/07/2015,2015,summer,original
15211,Nazotoki-hime wa Meitantei隨呻ｽ･,"Mystery,Shoujo",ova,6,NaN,449,03/08/2012,2012,summer,manga
15219,.hack//Versus: The Thanatos Report,"Action,Game,Sci-Fi",special,1,6.35,6551,28/06/2012,2012,spring,game
15225,Hentai Ouji to Warawanai Neko.,"Harem,Comedy,Supernatural,Romance,School",tv,12,7.23,380300,13/04/2013,2013,spring,light_novel
15227,Kono Sekai no Katasumi ni,"Historical,Drama,Seinen",movie,1,8.23,130034,12/11/2016,2016,fall,manga
15279,Kira Kira 5th Anniversary Live Anime: Kick Start Generation,Music,ova,1,6.45,2004,27/03/2013,2013,winter,visual_novel
15291,Hyakujitsu no Bara: Jinginaki Nikukyuu-hen,"Parody,Yaoi",special,2,6.7,7129,29/05/2009,2009,spring,manga
15307,Smile Precure! Movie: Ehon no Naka wa Minna Chiguhagu!,"Fantasy,Kids,Magic,Shoujo",movie,1,7.27,4147,27/10/2012,2012,fall,original
15313,Wooser no Sono Higurashi,"Slice of Life,Comedy,Fantasy",tv,12,6.23,10739,03/10/2012,2012,fall,web_manga
15315,Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?,"Action,Comedy,Fantasy,Supernatural",tv,10,7.54,476569,12/01/2013,2013,winter,light_novel
15323,One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna,"Action,Adventure,Comedy,Drama,Fantasy,Shounen,Super Power",special,1,8.14,53278,25/08/2012,2012,summer,manga
15325,"Dakara Boku wa, H ga Dekinai. Recap","Comedy,Ecchi,Romance,Supernatural",special,1,6.48,22777,24/08/2012,2012,summer,light_novel
15335,Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare,"Action,Sci-Fi,Comedy,Historical,Parody,Samurai,Shounen",movie,1,8.95,177359,06/07/2013,2013,summer,manga
15347,Meitantei Holmes: Aoi Ruby no Maki / Kaitei no Zaihou no Maki,"Adventure,Mystery,Comedy",movie,1,6.58,1225,11/03/1984,1984,winter,novel
15359,Kyousou Giga (2012),"Action,Fantasy,Supernatural",ona,5,7.17,24906,31/08/2012,2012,summer,original
15377,Hyakka Ryouran: Samurai Bride,"Action,Ecchi,Comedy,Harem,Samurai,School",tv,12,6.75,85212,05/04/2013,2013,spring,light_novel
15379,Kotoura-san,"Comedy,Drama,Romance,School",tv,12,7.21,275232,11/01/2013,2013,winter,4_koma_manga
15389,Kremlin,"Comedy,Seinen",ona,5,5.13,815,14/09/2012,2012,summer,manga
15391,Kagaku na Yatsura,"Sci-Fi,Comedy,Romance,Ecchi,School,Seinen",ova,1,5.72,20984,20/02/2013,2013,winter,manga
15393,Sakura no Ondo,Drama,movie,1,NaN,2338,29/10/2011,2011,fall,original
15399,The Siamese: First Mission,Action,movie,1,NaN,340,06/10/2001,2001,fall,NaN
15407,Magical Suite Prism Nana,Magic,ova,7,6.14,8673,29/11/2015,2015,fall,original
15409,Oyakodon: Oppai Tokumori Bonyuu Tsuyudaku de,Hentai,ova,1,6.69,6945,10/08/2012,2012,summer,original
15411,Arcana Famiglia: Capriccio - stile Arcana Famiglia,"Romance,Shoujo",ova,1,6.79,19879,27/03/2013,2013,winter,visual_novel
15417,Gintama': Enchousen,"Action,Comedy,Historical,Parody,Samurai,Sci-Fi,Shounen",tv,13,9.04,232586,04/10/2012,2012,fall,manga
15423,Antinotice,Music,music,1,5.8,1238,17/08/2011,2011,summer,original
15431,Natsu-iro Kiseki: 15-kaime no Natsuyasumi,Slice of Life,ova,1,6.78,6746,29/08/2012,2012,summer,NaN
15437,"Kore wa Zombie Desu ka? of the Dead: Hai, Minotake ni Attemasu","Action,Harem,Comedy,Supernatural,Magic,Ecchi",ova,1,7.48,93468,20/10/2012,2012,fall,light_novel
15439,"Kono Danshi, Ningyo Hiroimashita.","Fantasy,Shounen Ai",ova,1,7.39,31643,09/11/2012,2012,fall,original
15451,High School DxD New,"Action,Harem,Comedy,Demons,Romance,Ecchi,School",tv,12,7.52,703097,07/07/2013,2013,summer,light_novel
15453,Shinryaku! Ika Musume: Kore ga Umi e no Ai Jana-ika!,Music,music,1,6.48,3875,11/01/2012,2012,winter,manga
15479,Hey Yo Yorang,"Adventure,Comedy,Fantasy,Kids,Magic",tv,26,NaN,334,23/07/2003,2003,summer,NaN
15487,Kuroko no Basket NG-shuu,"Comedy,School,Shounen,Sports",special,9,7.68,55703,27/07/2012,2012,summer,NaN
15489,Yu隨倥・i隨倥・h! Zexal Second,"Action,Game,Fantasy,Shounen",tv,73,6.84,29166,07/10/2012,2012,fall,manga
15505,Shining Hearts: Shiawase no Pan Specials,Fantasy,special,6,6.06,2149,27/07/2012,2012,summer,NaN
15525,Bokura no Hero,Music,music,1,5.28,447,01/06/2010,2010,spring,original
15527,24H,Music,music,9,4.83,692,28/07/2010,2010,summer,original
15529,Wamono,Music,music,1,5.33,436,17/06/2010,2010,spring,NaN
15533,Yakimochi Caprice,Slice of Life,special,2,5.08,773,17/12/2011,2011,fall,NaN
15535,Yumekuri,"Seinen,Slice of Life",ova,1,5.46,6509,28/11/2012,2012,fall,manga
15537,Tsugou no Yoi Sexfriend?,"Harem,Hentai",ova,4,7.44,18270,30/11/2012,2012,fall,visual_novel
15539,Unsweet: Netorare Ochita Onna-tachi,"Hentai,School",ova,1,6.49,5604,19/10/2012,2012,fall,manga
15541,Namanaka Hyaku Percent!: Katamusubi no Shinpa,Hentai,ova,3,6.81,5858,23/11/2012,2012,fall,manga
15545,Oshiri Kajiri Mushi (TV),"Comedy,Kids",tv,20,5.09,1248,07/10/2012,2012,fall,music
15547,Cross Fight B-Daman eS,"Game,Kids",tv,52,6.36,2319,07/10/2012,2012,fall,NaN
15565,Maken-Ki! Two,"Action,Harem,Super Power,Ecchi,Martial Arts,School",tv,10,6.17,118148,16/01/2014,2014,winter,manga
15577,Hello Kitty no Fushigi no Kuni no Alice,"Fantasy,Kids",ova,1,5.96,582,21/11/1993,1993,fall,NaN
15579,Shinkai Densetsu Meremanoid,"Adventure,Fantasy",tv,24,NaN,608,09/10/1997,1997,fall,NaN
15583,Date A Live,"Sci-Fi,Harem,Comedy,Romance,Mecha,School",tv,12,7.2,762164,06/04/2013,2013,spring,light_novel
15591,Joshiraku OVA,"Slice of Life,Comedy,Shounen",ova,1,7.42,16064,08/02/2013,2013,winter,manga
15605,Brothers Conflict,"Harem,Romance,Shoujo",tv,12,6.09,148686,02/07/2013,2013,summer,novel
15609,"Kono Naka ni Hitori, Imouto ga Iru!: Ani, Imouto, Koibito","Harem,Comedy,Romance,Ecchi,School",ova,1,6.75,39387,27/03/2013,2013,winter,light_novel
15611,Cardfight!! Vanguard: Link Joker-hen,"Action,Adventure,Demons,Game,Shounen",tv,59,7.15,17722,13/01/2013,2013,winter,original
15613,Hakkenden: Touhou Hakken Ibun,"Action,Demons,Supernatural,Fantasy,Shoujo",tv,13,7.43,98606,06/01/2013,2013,winter,manga
15617,Jinrui wa Suitai Shimashita Specials,"Comedy,Fantasy,Seinen",special,6,7.23,17778,19/09/2012,2012,summer,light_novel
15633,Code:Breaker OVA,"Action,Ecchi,Comedy,Super Power,Supernatural,School,Shounen",ova,3,6.73,28477,17/12/2012,2012,fall,manga
15649,Puchimas!: Petit iDOLM@STER,"Comedy,Slice of Life",ona,64,7.14,12405,01/01/2013,2013,winter,4_koma_manga
15651,Phi Brain: Kami no Puzzle - Shukuteki! R・・ｽ､tsel-hen,"Action,Game,Mystery,Shounen",tv,25,7.27,32133,06/10/2013,2013,fall,original
15653,Stay the Same,"Music,Kids",music,1,5.56,323,11/01/2012,2012,winter,music
